time,x-axis,y-axis,z-axis
20.94 , -1.3800000000000001 , 6.59 , 5.98
21.0 , -0.77 , 9.35 , 5.5200000000000005
21.06 , -1.84 , 7.2 , 7.8100000000000005
21.12 , -1.07 , 7.05 , 6.59
21.18 , -1.3800000000000001 , 7.2 , 6.9
21.240000000000002 , -0.92 , 7.2 , 6.44
21.302 , -1.23 , 6.44 , 6.74
21.36 , -1.07 , 7.05 , 7.05
21.42 , -1.3800000000000001 , 7.05 , 7.3500000000000005
21.48 , -1.53 , 7.05 , 6.59
21.54 , -1.69 , 7.05 , 6.59
21.6 , -1.84 , 7.51 , 6.59
21.66 , -1.99 , 7.2 , 7.05
21.721 , -1.84 , 7.3500000000000005 , 6.59
21.78 , -1.99 , 7.2 , 6.13
21.84 , -1.84 , 7.2 , 6.28
21.900000000000002 , -1.99 , 7.51 , 6.44
21.96 , -1.84 , 7.3500000000000005 , 6.28
22.021 , -1.69 , 7.51 , 5.67
22.080000000000002 , -1.84 , 7.51 , 5.82
22.141000000000002 , -1.84 , 7.2 , 6.44
22.2 , -1.84 , 7.97 , 5.21
22.26 , -2.3000000000000003 , 7.2 , 5.36
22.32 , -2.6 , 7.66 , 6.13
22.38 , -1.53 , 6.44 , 4.14
S.no,markings
