time,x-axis,y-axis,z-axis
15.0 , 0.31 , -12.56 , 0.46
15.06 , 4.14 , -6.13 , 0.31
15.120000000000001 , 4.44 , -10.57 , 0.46
15.18 , 4.29 , -9.81 , 3.52
15.24 , 3.06 , -8.89 , -2.45
15.3 , 2.91 , -8.43 , -2.45
15.36 , 3.06 , -7.97 , -0.15
15.42 , 2.6 , -4.14 , -1.53
15.48 , 1.99 , -4.14 , -3.22
15.540000000000001 , 2.3000000000000003 , -8.43 , -4.29
15.6 , 2.15 , -17.01 , -13.64
15.66 , 2.3000000000000003 , -0.15 , -5.5200000000000005
15.72 , 3.52 , -13.48 , -6.59
15.780000000000001 , 9.19 , -6.13 , -0.15
15.842 , -1.23 , -9.040000000000001 , -0.15
15.9 , 0.61 , -7.51 , 2.91
15.96 , 2.91 , -10.27 , -0.15
16.02 , 1.99 , -8.58 , -1.53
16.080000000000002 , -0.15 , -8.43 , 2.6
16.14 , 1.99 , -9.19 , 2.6
16.2 , 2.7600000000000002 , -7.66 , 0.61
16.26 , 1.69 , -9.96 , -1.07
16.32 , 0.61 , -8.89 , 1.07
16.38 , 0.77 , -9.96 , 2.15
16.44 , 2.3000000000000003 , -11.8 , 0.61
16.5 , -1.07 , -12.26 , 1.53
16.56 , 3.98 , -8.89 , -0.61
16.62 , 5.0600000000000005 , -6.28 , 1.84
16.68 , 4.44 , -12.41 , 1.99
16.740000000000002 , 3.22 , -9.65 , -0.77
16.8 , 2.6 , -7.8100000000000005 , -1.23
16.86 , 2.6 , -9.5 , -1.23
16.92 , 3.06 , -4.14 , -0.77
16.98 , 1.84 , -4.14 , -3.06
17.04 , 1.84 , -7.2 , -3.06
17.1 , 0.46 , -13.64 , -11.34
17.162 , 2.15 , -7.51 , -3.83
17.22 , 0.77 , -4.9 , -5.36
17.28 , 8.27 , -17.01 , -1.69
17.341 , 3.37 , 0.61 , 0.61
17.400000000000002 , 0.92 , -12.11 , 5.98
17.46 , 2.7600000000000002 , -8.58 , -0.31
17.52 , 3.06 , -10.73 , 2.15
17.580000000000002 , 3.06 , -8.58 , 1.53
17.641000000000002 , 2.45 , -9.19 , 1.53
17.7 , 1.53 , -9.19 , -2.45
17.761 , 0.77 , -8.73 , 1.3800000000000001
17.82 , 0.61 , -8.73 , -0.46
17.88 , 2.6 , -9.040000000000001 , 0.77
17.94 , 1.99 , -8.58 , 0.61
18.0 , 0.77 , -10.88 , 2.45
18.06 , -1.23 , -13.64 , 0.31
18.12 , 4.29 , -9.5 , -1.53
18.18 , 4.14 , -6.28 , 2.15
18.240000000000002 , 5.36 , -11.34 , 1.84
18.3 , 2.91 , -9.35 , 0.46
18.36 , 2.45 , -8.27 , -0.77
18.42 , 3.52 , -9.040000000000001 , 0.61
18.48 , 2.91 , -3.98 , -1.69
18.54 , 1.3800000000000001 , -4.14 , -2.3000000000000003
18.602 , 1.84 , -5.98 , -3.68
18.66 , 1.07 , -15.63 , -12.56
18.72 , 2.91 , -5.21 , -3.68
18.78 , 3.98 , -12.26 , -8.120000000000001
18.84 , 3.68 , -1.3800000000000001 , -8.120000000000001
18.900000000000002 , 1.53 , -8.43 , -2.15
18.96 , -0.15 , -9.96 , 2.6
19.021 , 2.45 , -10.42 , -0.77
19.080000000000002 , 2.3000000000000003 , -9.19 , 0.46
19.14 , 0.31 , -8.120000000000001 , 1.53
19.2 , 1.99 , -9.35 , 0.92
19.26 , 2.45 , -7.8100000000000005 , -0.31
19.32 , 2.15 , -9.19 , 0.77
19.38 , 0.15 , -10.11 , -0.15
19.44 , 1.84 , -9.19 , 2.15
19.5 , 1.23 , -9.65 , -0.92
19.56 , 0.61 , -11.03 , 0.92
