time,x-axis,y-axis,z-axis
35.160000000000004 , -0.77 , 7.3500000000000005 , 6.9
35.22 , -0.92 , 7.3500000000000005 , 6.59
35.28 , -0.77 , 7.05 , 6.59
35.34 , -0.92 , 7.2 , 6.44
35.4 , -1.23 , 7.3500000000000005 , 6.44
35.46 , -0.92 , 7.05 , 6.44
35.52 , -0.77 , 6.9 , 6.9
35.58 , -0.31 , 7.05 , 5.98
35.64 , -0.46 , 7.3500000000000005 , 6.9
35.7 , -0.92 , 6.59 , 7.2
35.76 , -0.77 , 7.05 , 7.2
35.82 , -0.92 , 6.9 , 7.05
35.88 , -1.23 , 6.9 , 7.05
35.94 , -1.53 , 6.28 , 7.51
36.0 , -0.92 , 5.5200000000000005 , 8.27
36.06 , -1.23 , 5.36 , 7.8100000000000005
36.12 , -1.23 , 4.14 , 9.19
36.18 , -1.53 , 4.75 , 7.66
36.24 , -1.99 , 3.52 , 8.27
36.300000000000004 , -1.23 , 5.82 , 8.27
36.36 , -1.99 , 3.83 , 9.65
36.42 , -1.69 , 4.44 , 9.35
36.480000000000004 , -1.53 , 3.52 , 9.96
36.54 , -0.92 , 4.44 , 8.73
36.6 , -0.15 , 3.98 , 8.89
36.660000000000004 , 0.31 , 4.9 , 8.89
36.72 , 0.31 , 3.37 , 8.73
36.781 , 1.23 , 2.45 , 9.35
36.841 , 0.31 , 3.37 , 8.89
36.901 , 0.31 , 3.98 , 8.73
36.961 , 0.31 , 3.68 , 8.89
37.021 , 0.61 , 3.83 , 9.81
37.081 , 0.61 , 4.29 , 8.27
37.141 , 0.61 , 4.6000000000000005 , 8.43
37.201 , 0.15 , 5.36 , 7.66
37.261 , 0.61 , 4.6000000000000005 , 8.89
37.321 , -0.46 , 4.9 , 9.5
37.381 , -0.46 , 4.44 , 9.5
37.441 , -1.07 , 5.36 , 8.89
37.5 , -1.07 , 5.5200000000000005 , 8.58
37.561 , 0.61 , 4.6000000000000005 , 8.89
37.621 , 0.77 , 4.29 , 7.2
37.681 , 1.23 , 4.75 , 8.73
37.741 , 0.77 , 4.14 , 8.27
37.801 , 1.23 , 5.36 , 9.19
37.861000000000004 , 1.53 , 4.6000000000000005 , 9.35
37.921 , 0.77 , 5.21 , 8.43
37.981 , 0.77 , 4.9 , 7.8100000000000005
38.041000000000004 , 0.15 , 4.9 , 8.73
38.101 , 0.61 , 5.0600000000000005 , 7.3500000000000005
38.161 , 1.07 , 4.9 , 9.35
38.221000000000004 , 0.46 , 5.5200000000000005 , 8.120000000000001
38.281 , 0.46 , 4.9 , 9.5
38.341 , 0.46 , 4.6000000000000005 , 7.51
38.402 , 0.46 , 5.21 , 8.89
38.461 , -0.46 , 5.36 , 8.27
38.521 , -0.46 , 4.6000000000000005 , 8.73
38.582 , -0.61 , 4.44 , 7.3500000000000005
38.644 , -0.31 , 4.6000000000000005 , 7.66
38.701 , -0.46 , 4.29 , 7.97
38.761 , -0.31 , 4.6000000000000005 , 9.040000000000001
38.821 , -0.92 , 5.82 , 7.97
38.881 , -0.61 , 5.21 , 7.66
38.941 , -0.77 , 5.98 , 8.120000000000001
39.001 , -0.92 , 6.44 , 8.43
39.061 , -0.92 , 7.2 , 8.89
39.121 , -0.15 , 7.2 , 8.27
39.181 , -0.61 , 6.13 , 9.19
39.241 , -0.31 , 4.9 , 9.35
39.301 , 0.15 , 5.0600000000000005 , 6.9
39.361000000000004 , 0.46 , 4.9 , 7.51
39.421 , 0.31 , 4.75 , 7.97
39.481 , -1.07 , 5.5200000000000005 , 5.82
39.54 , -0.77 , 5.36 , 6.44
39.6 , -1.07 , 6.28 , 7.66
39.661 , -0.77 , 5.82 , 7.51
S.no,markings
